# World Bank Open Data GB.XPD.RSDV.GD.ZS, last updated 2026-07-13, CC BY 4.0
iso3,year,value
ESP,2022,1.40684
ESP,2023,1.49362
EST,2010,1.57892
EST,2011,2.29632
EST,2012,2.10485
EST,2013,1.70141
EST,2014,1.40794
EST,2015,1.44125
EST,2016,1.21835
EST,2017,1.25152
EST,2018,1.38298
EST,2019,1.59093
EST,2020,1.72614
EST,2021,1.75152
EST,2022,1.76094
EST,2023,1.83878
ETH,2010,0.24137
ETH,2013,0.60474
ETH,2017,0.27437
FIN,2010,3.70524
FIN,2011,3.62434
FIN,2012,3.4095
FIN,2013,3.28462
FIN,2014,3.16344
FIN,2015,2.88826
FIN,2016,2.74716
FIN,2017,2.74723
FIN,2018,2.77601
FIN,2019,2.81534
FIN,2020,2.93278
FIN,2021,3.01133
FIN,2022,2.982
FIN,2023,3.0938
FRA,2010,2.17771
FRA,2011,2.18761
FRA,2012,2.22761
FRA,2013,2.23369
FRA,2014,2.27173
FRA,2015,2.22401
FRA,2016,2.22468
FRA,2017,2.20422
FRA,2018,2.20407
FRA,2019,2.19668
FRA,2020,2.2742
FRA,2021,2.21278
FRA,2022,2.21937
FRA,2023,2.17832
GBR,2010,1.63887
GBR,2011,1.64681
GBR,2012,1.57587
GBR,2013,1.62096
GBR,2014,2.26488
GBR,2015,2.27566
GBR,2016,2.32051
GBR,2017,2.32602
GBR,2018,2.70889
GBR,2019,2.6707
GBR,2020,2.93993
GBR,2021,2.89968
GBR,2022,2.75224
GBR,2023,2.67614
GEO,2013,0.0771
GEO,2014,0.16991
GEO,2015,0.29397
GEO,2016,0.28025
GEO,2017,0.26645
GEO,2018,0.27573
GEO,2019,0.28197
GEO,2020,0.29765
GEO,2021,0.24875
GEO,2022,0.2347
GEO,2023,0.25084
GEO,2024,0.26435
GHA,2010,0.37655
GMB,2011,0.0848
GMB,2018,0.06933
GRC,2010,0.60491
GRC,2011,0.6837
GRC,2012,0.71953
GRC,2013,0.82288
GRC,2014,0.84553
GRC,2015,0.9716
GRC,2016,1.00556
GRC,2017,1.1492
GRC,2018,1.2066
GRC,2019,1.26236
GRC,2020,1.48872
GRC,2021,1.43353
GRC,2022,1.47714
GRC,2023,1.4943
GTM,2010,0.04421
GTM,2011,0.04894
GTM,2012,0.04543
GTM,2013,0.03916
GTM,2014,0.02949
GTM,2015,0.03064
GTM,2016,0.02311
GTM,2017,0.02955
GTM,2018,0.02938
GTM,2019,0.02642
GTM,2020,0.04887
GTM,2021,0.05835
GTM,2022,0.00549
GTM,2023,0.00609
HND,2015,0.01497
HND,2017,0.03994
HND,2018,0.06394
HND,2019,0.05997
HRV,2010,0.72875
HRV,2011,0.73493
HRV,2012,0.73545
HRV,2013,0.79163
HRV,2014,0.76744
HRV,2015,0.82388
HRV,2016,0.84569
HRV,2017,0.84354
HRV,2018,0.94608
HRV,2019,1.07723
HRV,2020,1.23536
HRV,2021,1.24187
HRV,2022,1.41896
HRV,2023,1.38621
HUN,2010,1.13102
HUN,2011,1.18116
HUN,2012,1.25758
HUN,2013,1.38449
HUN,2014,1.3437
HUN,2015,1.33884
HUN,2016,1.17645
HUN,2017,1.31498
HUN,2018,1.50196
HUN,2019,1.46473
HUN,2020,1.58067
HUN,2021,1.63327
HUN,2022,1.39056
HUN,2023,1.37748
IDN,2013,0.0847
IDN,2016,0.24535
IDN,2017,0.23805
IDN,2018,0.22632
IDN,2019,0.27129
IDN,2020,0.28068
IND,2010,0.78849
IND,2011,0.75502
IND,2012,0.74399
IND,2013,0.70642
IND,2014,0.70158
IND,2015,0.6931
IND,2016,0.66984
IND,2017,0.66603
IND,2018,0.66001
IND,2019,0.65942
IND,2020,0.64558
IRL,2010,1.59425
IRL,2011,1.53761
IRL,2012,1.5455
IRL,2013,1.53562
IRL,2014,1.47756
IRL,2015,1.14062
IRL,2016,1.14954
IRL,2017,1.20821
IRL,2018,1.08244
IRL,2019,1.13733
IRL,2020,1.12466
IRL,2021,1.0732
IRL,2022,1.53215
IRL,2023,1.58829
IRN,2010,0.26442
IRN,2012,0.29435
IRN,2013,0.23601
IRN,2015,0.39383
IRN,2017,0.75983
IRN,2019,0.78829
IRN,2021,0.72665
IRQ,2010,0.03684
IRQ,2011,0.03476
IRQ,2014,0.03835
IRQ,2015,0.04017
IRQ,2016,0.03737
IRQ,2017,0.04596
IRQ,2018,0.04279
IRQ,2019,0.03266
IRQ,2020,0.04053
IRQ,2021,0.0407
ISL,2011,2.40366
ISL,2013,1.69237
ISL,2014,1.93616
ISL,2015,2.18137
ISL,2016,2.11011
ISL,2017,2.08365
ISL,2018,2.00081
ISL,2019,2.34018
ISL,2020,2.4864
ISL,2021,2.78171
ISL,2022,2.60089
ISL,2023,2.64005
ISR,2010,3.8421
ISR,2011,3.91608
ISR,2012,4.06028
ISR,2013,4.10651
ISR,2014,4.19613
ISR,2015,4.29761
ISR,2016,4.59051
ISR,2017,4.74032
ISR,2018,4.91965
ISR,2019,5.35528
ISR,2020,5.83209
ISR,2021,5.75725
ISR,2022,6.17831
ISR,2023,6.34589
ITA,2010,1.21296
ITA,2011,1.19531
ITA,2012,1.25559
ITA,2013,1.29425
ITA,2014,1.33148
ITA,2015,1.33213
ITA,2016,1.35915
ITA,2017,1.36393
ITA,2018,1.41934
ITA,2019,1.45558
ITA,2020,1.49869
ITA,2021,1.41065
ITA,2022,1.36563
ITA,2023,1.37935
JOR,2016,0.69547
JPN,2010,3.10495
JPN,2011,3.20537
JPN,2012,3.1737
JPN,2013,3.27895
JPN,2014,3.36788
JPN,2015,3.24071
JPN,2016,3.10665
JPN,2017,3.16636
