# World Bank Open Data GC.REV.XGRT.GD.ZS, last updated 2026-07-13, CC BY 4.0
iso3,year,value
AFG,2010,11.0919491573205
AFG,2011,11.5101607150307
AFG,2012,10.2006246425162
AFG,2013,9.40560933162746
AFG,2014,8.61373050462046
AFG,2015,10.1311181683697
AFG,2016,12.678009904576
AFG,2017,13.0392622227544
AGO,2010,30.6918953386008
AGO,2011,39.7044635588189
AGO,2012,32.3095163148602
AGO,2013,31.7462842173706
AGO,2014,27.3657681886712
AGO,2015,16.5707852796874
AGO,2016,13.649046195293
AGO,2017,14.0794133975377
AGO,2018,19.829071751077
AGO,2019,20.6657353100848
AGO,2020,49.5935108954714
AGO,2021,24.1304236948741
AGO,2022,26.6205259336847
AGO,2023,20.8541637735846
AGO,2024,18.2349474745157
ALB,2011,23.7474245414303
ALB,2012,23.1887422981373
ALB,2013,22.2687627274835
ALB,2014,24.3993490170592
ALB,2015,24.5584536023957
ALB,2016,24.0204329650426
ALB,2017,25.270139390791
ALB,2018,25.1079091252149
ALB,2019,24.8457158029254
ALB,2020,23.7009816066438
ALB,2021,25.0469777259433
ALB,2022,24.7316613846173
ALB,2023,24.7554692949957
ALB,2024,26.1165231553122
AND,2018,27.9144162860928
AND,2019,27.7592002561719
AND,2020,28.213551330059
AND,2021,26.4846992298031
AND,2022,28.0166478589307
AND,2023,28.0090830750899
AND,2024,29.7848210556037
ARE,2011,3.24445219705015
ARE,2012,3.09477083649389
ARE,2013,2.98530200626927
ARE,2014,2.85499229222865
ARE,2015,3.31008193260938
ARE,2016,3.77082499375101
ARE,2017,3.33949399648681
ARE,2018,3.24819671319898
ARE,2019,4.49772383286364
ARE,2020,6.22846446016128
ARE,2021,4.30984551694988
ARE,2022,3.21274975255741
ARE,2023,3.67852938486363
ARE,2024,3.03252419550258
ARG,2010,21.2413164267537
ARG,2011,20.196408074281
ARG,2012,21.182234604867
ARG,2013,21.5652829643596
ARG,2014,22.3322943705014
ARG,2015,22.1490803040164
ARG,2016,21.2567013071388
ARG,2017,19.3371239744582
ARG,2018,17.7024488717292
ARG,2019,17.7888990504455
ARG,2020,17.4777322783093
ARG,2021,18.0764989044589
ARG,2022,17.893195301026
ARG,2023,17.7753274051522
ARG,2024,16.8606958335516
ARM,2010,22.6479513525881
ARM,2011,22.7264264431653
ARM,2012,22.597804052938
ARM,2013,24.1168167453311
ARM,2014,24.5145567085198
ARM,2015,23.0924926716717
ARM,2016,22.8347288893173
ARM,2017,22.5254651052115
ARM,2018,22.4536343721739
ARM,2019,23.9412409977605
ARM,2020,24.1447323127042
ARM,2021,23.3878288710777
ARM,2022,23.4564175842604
ARM,2023,23.8758078241652
ARM,2024,24.1409039589361
AUS,2010,23.2230972332076
AUS,2011,22.6375487543484
AUS,2012,23.3563801280004
AUS,2013,24.3509501087634
AUS,2014,24.2574161887099
AUS,2015,24.4091962960215
AUS,2016,24.7656119982625
AUS,2017,24.7425472872619
AUS,2018,25.7471757974481
AUS,2019,25.9715065326299
AUS,2020,25.1891145627514
AUS,2021,25.6293211504608
AUS,2022,26.131348255083
AUT,2010,43.7691939325573
AUT,2011,43.8483096075377
AUT,2012,44.4741976682037
AUT,2013,45.3167706143996
AUT,2014,45.2975197017324
AUT,2015,45.5782350708836
AUT,2016,44.0859644565007
AUT,2017,43.9889142703404
AUT,2018,44.0361607804554
AUT,2019,44.2834046028578
AUT,2020,43.7622339600816
AUT,2021,44.9093466889103
AUT,2022,44.2589017091123
AUT,2023,44.1930440570061
AUT,2024,45.0704267484122
AZE,2010,46.8289179324149
AZE,2011,45.4813563227219
AZE,2012,41.2739730781807
AZE,2013,40.4057956068887
AZE,2014,39.8963976405639
AZE,2015,34.1837072453108
AZE,2016,34.9198678696967
AZE,2017,35.075876697878
AZE,2018,39.416628377366
AZE,2019,42.8140744014985
AZE,2020,35.0400465154089
AZE,2021,36.518973597473
AZE,2022,38.4484212082014
AZE,2023,39.7805537585155
AZE,2024,38.8905867810269
BDI,2010,14.7764116388057
BDI,2011,16.7205528309034
BDI,2012,16.013982702125
BDI,2013,14.5452628315444
BDI,2014,15.7223979144654
BDI,2015,15.4151361263975
BDI,2016,15.0173672049326
BDI,2017,17.034065945496
BDI,2019,14.8634486641276
BDI,2020,14.691122999069
BDI,2021,14.2247547882187
BEL,2010,40.3468592873519
BEL,2011,40.9037311080214
BEL,2012,42.1161643358203
BEL,2013,42.6272558938898
BEL,2014,42.3851048367202
BEL,2015,40.5212519673291
BEL,2016,38.4784035927146
BEL,2017,38.9060439253129
BEL,2018,39.1730820876455
BEL,2019,37.5544301336817
BEL,2020,36.8695564795669
BEL,2021,37.7408273378452
BEL,2022,37.1738301397491
BEL,2023,37.1853725037031
BEL,2024,37.9023842489196
BFA,2010,13.6196368298569
BFA,2011,13.9407112530199
BFA,2012,15.5744972185096
BFA,2013,16.8259532010796
BFA,2014,15.4651331178926
BFA,2015,14.9763866393624
BFA,2016,16.1772531489629
BFA,2017,16.7979690110934
BFA,2018,16.8227576880022
BFA,2019,18.6065470476465
BFA,2020,16.8724830389714
BFA,2021,18.6747468722147
BFA,2022,19.8726301802779
BFA,2023,21.417160726933
BFA,2024,21.2297195147783
BGD,2010,9.74382934646306
BGD,2011,10.4626574311705
BGD,2012,11.1452302743835
BGD,2013,11.1604123713742
BGD,2014,10.8668856085968
BGD,2015,9.84448413886165
BGD,2016,8.52279611186147
BGD,2017,8.0712626971168
BGD,2018,8.70480535725308
BGD,2019,8.85578039462247
BGD,2020,8.64089809540505
BGD,2021,9.53881335234034
BGR,2010,30.0777422997579
BGR,2011,29.1244573118665
BGR,2012,30.5765204372674
BGR,2013,32.5085561994489
BGR,2014,33.3619375841046
BGR,2015,33.5396182779889
BGR,2016,32.7398898535384
BGR,2017,32.9908668107233
BGR,2018,34.9039875058284
BGR,2019,35.9667303321236
BGR,2020,33.281823495566
BGR,2021,33.8860140311467
BGR,2022,36.555940890438
BGR,2023,34.8460239268817
BGR,2024,34.4167562572997
BHR,2010,21.3017099825876
BHR,2011,24.1746022286787
BHR,2012,24.7546313788874
BHR,2013,23.1294185917593
BHR,2014,23.4144863998311
BHR,2015,16.4692086523899
BHR,2016,14.6728962978312
BHR,2017,15.5333861024476
BHR,2018,18.6547826478267
BHR,2019,19.0844025588506
BHR,2020,15.4536755504399
BHS,2010,12.8102398366245
BHS,2011,14.4186586504079
BHS,2012,14.1735769947017
BHS,2013,13.2025976995408
BHS,2014,13.1968460856802
BHS,2015,14.6273782452524
BHS,2016,16.7435935230496
BHS,2017,16.6326878235545
BHS,2018,15.9117105591613
BHS,2019,18.2742562325827
BHS,2020,20.1369104813185
BHS,2021,15.8516580958711
BHS,2022,18.7489017543607
BHS,2023,18.691039629894
BHS,2024,19.3844099653883
BIH,2010,38.3701983394205
BIH,2011,38.8356040603384
BIH,2012,39.4812765699371
BIH,2013,38.4486771846189
BIH,2014,39.4168535041153
BIH,2015,38.1354862974554
BIH,2016,37.6865280279569
BIH,2017,38.1862529416267
BIH,2018,38.3277043254621
BIH,2019,37.5581545595764
BIH,2020,37.4495767930161
BIH,2021,36.7707868145722
BIH,2022,35.8744352834405
BIH,2023,36.5745690008205
BIH,2024,37.638443080688
BLR,2010,30.3154229945244
BLR,2011,28.0633696235903
BLR,2012,29.0395636217814
BLR,2013,28.7220108739005
BLR,2014,27.9218863983255
BLR,2015,29.6768850917047
BLR,2016,28.9426479589148
BLR,2017,29.4671842726401
BLR,2018,30.8473176687811
BLR,2019,29.6011060252308
BLR,2020,28.1031584689836
BLR,2021,27.2467073526987
BLR,2022,26.0725715874079
BLR,2023,27.9244603961664
BLR,2024,28.145394572957
BLZ,2010,21.7922278672632
BLZ,2011,21.418668188998
BLZ,2012,20.4663703051874
BLZ,2013,21.3647755258751
BLZ,2014,22.3526507215823
BLZ,2015,22.1980924438071
BLZ,2016,22.4029818854459
BLZ,2017,23.8070928559695
BRA,2010,25.9013840892228
BRA,2011,25.9974425384475
BRA,2012,26.3713866400929
BRA,2013,25.4407118580192
BRA,2014,24.0410606265761
BRA,2015,25.8123252141563
BRA,2016,26.1732253880186
BRA,2017,24.3609920784363
BRA,2018,25.2724385285785
BRA,2019,25.5600401304457
BRA,2020,22.194867345509
BRA,2021,24.6358299212382
BRA,2022,26.9365134619689
BRA,2023,25.3707484836868
BRA,2024,26.4469343560674
BRB,2010,22.1747395005962
