# World Bank Open Data GC.DOD.TOTL.GD.ZS, last updated 2026-07-13, CC BY 4.0
iso3,year,value
ALB,2011,69.1921886031503
ALB,2012,64.0504160397904
ALB,2013,70.4662619818776
ALB,2014,72.9442880579616
ALB,2015,79.2842872907886
ALB,2016,79.8771647108445
ALB,2017,74.5233409273812
ALB,2018,63.6337689521087
ALB,2019,74.8082518103115
ALB,2020,83.4542023899143
ALB,2021,81.9202285507536
ALB,2022,58.5241429999966
ALB,2023,53.0292543715132
ALB,2024,49.9643490499689
AND,2018,39.5661427058603
AND,2019,38.83800907991
AND,2020,52.4833906656816
AND,2021,58.756056270967
AND,2022,48.115804536322
AND,2023,42.5637250641322
AND,2024,39.9838927206378
ARE,2013,1.80326819075483
ARM,2019,50.0284206863703
ARM,2020,63.4012140067668
ARM,2021,60.080359768226
ARM,2022,46.5518225541677
ARM,2023,48.0562986764141
ARM,2024,47.8813384886388
AUS,2010,28.5706752868622
AUS,2011,30.0025299553744
AUS,2012,39.3096720165071
AUS,2013,37.4031396926122
AUS,2014,41.5409287207942
AUS,2015,46.293292747612
AUS,2016,54.463570652249
AUS,2017,53.1037976577229
AUS,2018,54.3001380799371
AUS,2019,59.9837867004913
AUS,2020,69.0656538994855
AUS,2021,69.836773674895
AUS,2022,57.8834285733848
AZE,2010,6.38557579182856
BFA,2018,45.5738610534927
BFA,2019,47.0623633717549
BFA,2020,73.3851925518101
BFA,2021,55.5822235545459
BFA,2022,63.1897248087734
BFA,2023,61.9522242117801
BFA,2024,64.1848911988902
BHR,2010,29.0713708137176
BHR,2011,34.5689325404164
BHR,2012,35.6065986264045
BHR,2013,42.2700248553772
BHR,2014,43.5275770260668
BHR,2015,60.7584088656577
BHR,2016,70.5694533398636
BHR,2017,77.5251429515026
BHR,2018,84.3014580347853
BHR,2019,91.3598106259863
BHR,2020,111.598089477141
BHS,2010,33.6922817103418
BHS,2011,35.306429206242
BHS,2012,36.4498330286183
BHS,2013,44.7663646864529
BHS,2014,46.3248467111347
BHS,2015,47.6225079407988
BHS,2016,50.2046646297839
BHS,2017,52.624565152769
BHS,2018,56.5027068771842
BHS,2019,56.6924606462303
BHS,2020,79.0414158203086
BHS,2021,82.5398306524293
BHS,2022,77.6639776530748
BHS,2023,73.7303208143
BHS,2024,71.4578214596313
BIH,2011,45.8346942869169
BIH,2012,49.0902635279898
BIH,2013,49.6097495387668
BIH,2014,53.5008593062732
BIH,2016,52.2381270463661
BIH,2017,47.3715635812666
BIH,2018,44.8932316814539
BIH,2019,44.0235714265967
BIH,2020,45.4216327901094
BIH,2021,46.974819377832
BIH,2022,41.7435105198961
BIH,2023,40.3101186314933
BIH,2024,39.7426659459337
BLR,2010,18.905245726907
BLR,2011,39.4168108447656
BLR,2012,24.4293134230567
BLR,2013,23.8372955552391
BLR,2014,24.5487262642116
BLR,2015,37.5981780556757
BLR,2016,38.9240984107258
BLR,2017,39.8801045313301
BLR,2018,37.0957369908527
BLR,2019,33.2442039424903
BLZ,2010,64.0391039757611
BLZ,2011,62.4120191090005
BLZ,2012,61.1385471733495
BLZ,2013,61.1342977094366
BLZ,2014,61.0308317738748
BRA,2010,61.3187804643039
BRA,2011,59.3416583028164
BRA,2012,59.8494900007969
BRA,2013,57.2284093845516
BRA,2014,58.4572711058609
BRA,2015,67.5375540310909
BRA,2016,73.4188038014782
BRA,2017,83.669202649666
BRA,2018,86.6078841211512
BRA,2019,92.5652531945418
BRA,2020,98.7098819468714
BRA,2021,85.0115036768016
BRA,2022,79.1023218878495
BRA,2023,83.0317498523878
BRA,2024,81.8554431191023
BRB,2010,79.8780502435835
BRB,2011,83.9301145649712
BRB,2012,94.7593476661489
BRB,2013,99.559827434329
BRB,2014,107.0880919914
BRB,2015,117.244914872953
BRB,2016,125.033538406814
BTN,2010,50.9195301727763
BTN,2011,57.5496480907902
BTN,2012,67.0148156229242
BTN,2013,88.9492144824279
BTN,2014,84.9990711320017
BTN,2015,81.0505609933361
BTN,2016,92.2912012820179
BTN,2017,95.7786849944102
BTN,2018,95.847821202237
BTN,2019,90.3573525676224
BTN,2020,111.007884099526
BWA,2010,21.8862970525722
BWA,2011,21.0743622822987
BWA,2012,20.6231807851092
BWA,2013,19.0163812887175
BWA,2014,18.3257336074772
BWA,2015,19.086977673602
BWA,2016,15.8049523139869
BWA,2017,14.6807691758665
BWA,2018,15.2307151442609
BWA,2019,16.193904309718
BWA,2020,19.6161332466694
BWA,2021,19.7006218364352
BWA,2022,18.3330501202164
BWA,2023,19.7464546226653
CAN,2010,53.149541550924
CAN,2011,54.1191112874788
CAN,2012,55.7149799857487
CAN,2013,53.2423701593126
CAN,2014,51.4745859314181
CAN,2015,55.9830871905967
CAN,2016,56.0209524890955
CAN,2017,54.4551971694526
CAN,2018,53.1446892525476
CAN,2019,53.3550343019959
CAN,2020,74.5543516882689
CAN,2021,68.7631935004671
CAN,2022,59.4286687896911
CAN,2023,60.4553957724957
CAN,2024,64.1314232901439
CHE,2010,20.6098805096939
CHE,2011,20.8122296243624
CHE,2012,20.9939249927212
CHE,2013,19.8661577696882
CHE,2014,20.2043865151802
CHE,2015,20.0896435277265
CHE,2016,19.0838082260798
CHE,2017,19.9554681912168
CHE,2018,18.2949120373139
CHE,2019,18.567762730375
CHE,2020,20.4633377506952
CHE,2021,19.3367603778384
CHE,2022,16.9722395480807
CHE,2023,19.1539698862517
CHE,2024,22.2786942016816
COD,2022,14.9405246182608
COG,2010,25.4826844740907
COL,2010,72.4526699261111
COL,2011,62.8601328222053
COL,2012,65.227695883164
COL,2013,67.1029119456429
COL,2014,47.9761695160459
COL,2015,53.2785874737167
COL,2016,66.9071609125065
COL,2017,66.7272478472146
COL,2018,71.6505702481056
COL,2019,72.7038785770822
COL,2020,91.1566069449736
COL,2021,80.4259616037106
COL,2022,70.2611599864283
COL,2023,71.2127173058669
COL,2024,71.1965371181288
ESP,2010,49.9611949485467
ESP,2011,57.7899857640377
ESP,2012,77.446159411603
ESP,2013,91.8693310672975
ESP,2014,104.927837414283
ESP,2015,104.513601500945
ESP,2016,105.968137016467
ESP,2017,106.577780516625
ESP,2018,107.203121919581
ESP,2019,111.293101240882
ESP,2020,138.955245532848
ESP,2021,132.547539168518
ESP,2022,109.021131387118
ESP,2023,107.392919205272
ESP,2024,105.639074777338
ETH,2013,10.733283781495
ETH,2014,26.9372797365191
ETH,2015,27.9431250379303
ETH,2016,29.0056817322355
ETH,2017,30.0951138170263
ETH,2018,32.5332245901733
ETH,2019,31.4488445666124
FSM,2010,24.5638681506849
FSM,2011,25.4721136363636
FSM,2012,27.3870518518519
FSM,2013,26.5924914012739
FSM,2014,23.6318629746835
FSM,2015,30.3740477564103
