# World Bank Open Data NY.GDP.TOTL.RT.ZS, last updated 2026-07-13, CC BY 4.0
iso3,year,value
AFG,2010,0.62533261319642
AFG,2011,0.836389660299977
AFG,2012,0.684675468598181
AFG,2013,0.603571665401867
AFG,2014,0.542756499666634
AFG,2015,0.469916949251438
AFG,2016,0.617409905168126
AFG,2017,0.702981728943138
AFG,2018,0.855264249305936
AFG,2019,0.682287828246046
AFG,2020,0.305978171646739
AFG,2021,0.428525449642917
AGO,2010,38.1623101146694
AGO,2011,39.0226784952754
AGO,2012,34.7310076331615
AGO,2013,29.4000452272015
AGO,2014,22.124247625088
AGO,2015,13.3056748880613
AGO,2016,20.8851202682195
AGO,2017,25.9503299089307
AGO,2018,32.045405604301
AGO,2019,28.8978590593907
AGO,2020,20.2476653863539
AGO,2021,29.9674348417559
ALB,2010,1.52816814295294
ALB,2011,2.89849835443056
ALB,2012,3.23145242472225
ALB,2013,3.32799084447126
ALB,2014,3.41690043441322
ALB,2015,1.73486186826951
ALB,2016,1.05848104238626
ALB,2017,1.34604237945034
ALB,2018,1.71111628143642
ALB,2019,1.63497378546365
ALB,2020,0.775369617467959
ALB,2021,1.44260146706838
AND,2010,0
AND,2011,0
AND,2012,0
AND,2013,0
AND,2014,0
AND,2015,0
AND,2016,0
AND,2017,0
AND,2018,0
AND,2019,0
AND,2020,0
AND,2021,0
ARE,2010,23.7768704858008
ARE,2011,29.7789568323524
ARE,2012,28.2144669709365
ARE,2013,27.3813114030779
ARE,2014,23.9739257701595
ARE,2015,14.0468089597238
ARE,2016,11.8055195768229
ARE,2017,14.3278424370326
ARE,2018,18.1866824883602
ARE,2019,16.8958990035406
ARE,2020,11.9722335248016
ARE,2021,17.634095847399
ARG,2010,3.25709519384359
ARG,2011,3.88650404225898
ARG,2012,3.62564790864033
ARG,2013,3.15558730477948
ARG,2014,2.96561619466374
ARG,2015,1.11677493458146
ARG,2016,0.929681521135013
ARG,2017,1.02056616793198
ARG,2018,2.0371251352841
ARG,2019,2.16668838721926
ARG,2020,1.42962432529499
ARG,2021,2.65308888983975
ARM,2010,2.65466288053785
ARM,2011,2.92345860143158
ARM,2012,1.49013408946162
ARM,2013,1.09715390175807
ARM,2014,0.306948916876512
ARM,2015,0.760031512473456
ARM,2016,0.22181770783942
ARM,2017,0.245815847777951
ARM,2018,1.09866113638474
ARM,2019,2.20100166948291
ARM,2020,2.42190551071811
ARM,2021,7.05429982361028
ATG,2010,0
ATG,2011,0
ATG,2012,0
ATG,2013,0
ATG,2014,0
ATG,2015,0
ATG,2016,0
ATG,2017,0
ATG,2018,0
ATG,2019,0
ATG,2020,0
ATG,2021,0
AUS,2010,8.06660025617252
AUS,2011,8.72352035944917
AUS,2012,5.29813880381044
AUS,2013,5.32011574075874
AUS,2014,4.76093943711509
AUS,2015,3.23765474517452
AUS,2016,4.08098789525561
AUS,2017,5.06804774011339
AUS,2018,5.22752063881788
AUS,2019,5.74886126457436
AUS,2020,6.09315865556076
AUS,2021,13.3578752832739
AUT,2010,0.216291377827594
