# World Bank Open Data NV.IND.MANF.CD, last updated 2026-07-13, CC BY 4.0
iso3,year,value
BRN,2014,271300748.20053
BRN,2015,209190558.516151
BRN,2016,206268736.240785
BRN,2017,213803406.641074
BRN,2018,289561419.18084
BRN,2019,313539908.181897
BRN,2020,820248125.864769
BRN,2021,1355611854.9762
BRN,2022,1939363257.42083
BRN,2023,1566739062.45347
BRN,2024,1634611570.22319
BRN,2025,1493366027.87865
BTN,2010,134614694.212538
BTN,2011,146919515.504312
BTN,2012,157062466.164743
BTN,2013,145813804.244849
BTN,2014,154779616.957133
BTN,2015,159965666.823752
BTN,2016,160565632.010673
BTN,2017,179047206.310401
BTN,2018,225965839.154734
BTN,2019,167729319.856602
BTN,2020,121139521.6385
BTN,2021,200023386.721718
BTN,2022,252931010.010611
BTN,2023,236567187.344354
BTN,2024,221476264.132397
BWA,2010,1074098040.44233
BWA,2011,1168242497.73297
BWA,2012,1122848469.18242
BWA,2013,1140774669.75469
BWA,2014,1214214240.22037
BWA,2015,979900063.105983
BWA,2016,980859538.041738
BWA,2017,994268579.298582
BWA,2018,1047032154.49057
BWA,2019,1019004195.57066
BWA,2020,846608250.768446
BWA,2021,980194805.604776
BWA,2022,1094311044.36256
BWA,2023,1091754770.36797
BWA,2024,1076156806.83807
BWA,2025,1134163747.24373
CAF,2010,394161806.185214
CAF,2011,486830066.640873
CAF,2012,593681788.747082
CAF,2013,356262672.514203
CAF,2014,330516612.279963
CAF,2015,334839450.352013
CAF,2016,355042197.836752
CAF,2017,382150039.588793
CAF,2018,402697679.998528
CAF,2019,394998939.19898
CAF,2020,412458432.167752
CAF,2021,470951777.194291
CAF,2022,437014477.631347
CAF,2023,458742463.500694
CAN,2010,167011817372.211
CAN,2011,184228958244.045
CAN,2012,189307258648.934
CAN,2013,183266821151.293
CAN,2014,176166105614.527
CAN,2015,160515494629.239
CAN,2016,156571835986.801
CAN,2017,164963469176.005
CAN,2018,175719998823.225
CAN,2019,167553596706.489
CAN,2020,154012294258.414
CAN,2021,192714292439.82
CAN,2022,205190749695.971
CHE,2010,111731332049.74
CHE,2011,136057389357.726
CHE,2012,128009851361.938
CHE,2013,132388330260.227
CHE,2014,135320165127.336
CHE,2015,126104843754.253
CHE,2016,127459281008.243
CHE,2017,130253460389.462
CHE,2018,137426635079.168
CHE,2019,141475144776.232
CHE,2020,144010734504.398
