# World Bank Open Data AG.PRD.CREL.MT, last updated 2026-07-13, CC BY 4.0
iso3,year,value
JPN,2010,11454614.23
JPN,2011,11657491.61
JPN,2012,12166480.7
JPN,2013,12264625.46
JPN,2014,12285001.04
JPN,2015,12141378.23
JPN,2016,11924734.91
JPN,2017,11903650.57
JPN,2018,11575323.38
JPN,2019,11843136.29
JPN,2020,11692636.75
JPN,2021,11989622.75
JPN,2022,11718541.06
JPN,2023,11498533.52
KAZ,2010,12115936.1
KAZ,2011,26825408.11
KAZ,2012,12788283.02
KAZ,2013,18156926.97
KAZ,2014,17110814.34
KAZ,2015,18585080.23
KAZ,2016,20409775.1
KAZ,2017,20129017.6
KAZ,2018,19863375.73
KAZ,2019,17232084.31
KAZ,2020,19884853.43
KAZ,2021,16216231.34
KAZ,2022,21722294.24
KAZ,2023,16739554.8
KAZ,2024,24565948.19
KEN,2010,4347437
KEN,2011,4058581
KEN,2012,4711585
KEN,2013,4536942
KEN,2014,4227112.63
KEN,2015,4523082.62
KEN,2016,3892022.42
KEN,2017,3711200.84
KEN,2018,4805995.66
KEN,2019,4595021.63
KEN,2020,4881250.72
KEN,2021,4074461.28
KEN,2022,3846912.71
KEN,2023,5146069.64
KGZ,2010,1510268.31
KGZ,2011,1504682.83
KGZ,2012,1357040.8
KGZ,2013,1728265
KGZ,2014,1355798.3
KGZ,2015,1753400.4
KGZ,2016,1763628.63
KGZ,2017,1720953.81
KGZ,2018,1783480.01
KGZ,2019,1823496.71
KGZ,2020,1901467.81
KGZ,2021,1376452.91
KGZ,2022,1912650.7
KGZ,2023,1671536.41
KHM,2010,9018589
KHM,2011,9496000
KHM,2012,10241849
KHM,2013,10238400
KHM,2014,9798000
KHM,2015,9668100
KHM,2016,10494300
KHM,2017,11749500
KHM,2018,12123500
KHM,2019,11780700
KHM,2020,11836000
KHM,2021,12906000
KHM,2022,12787000
KHM,2023,14380000
KOR,2010,6020702.01
KOR,2011,5825775.77
KOR,2012,5604303.9
KOR,2013,5810450.68
KOR,2014,5852499.19
KOR,2015,5976258.87
KOR,2016,5831045.8
KOR,2017,5487987.7
KOR,2018,5418712.13
KOR,2019,5272979.18
KOR,2020,4945435.62
KOR,2021,5443029.24
KOR,2022,5219697.61
KOR,2023,5134022.24
KWT,2010,20303
KWT,2011,35457
KWT,2012,26862
KWT,2013,33254
KWT,2014,53636
KWT,2015,9312
KWT,2016,5257
KWT,2017,6103
KWT,2018,11217
KWT,2019,31382
KWT,2020,31395
KWT,2021,24680
KWT,2022,27028.69
KWT,2023,30954.56
LAO,2010,4091515
LAO,2011,4161995
LAO,2012,4614695
LAO,2013,4628645
LAO,2014,5414864.74
LAO,2015,5618250
LAO,2016,5701160
LAO,2017,5232304
LAO,2018,4566380
LAO,2019,4328125
LAO,2020,4202725
LAO,2021,4195807
LAO,2022,4244390
LAO,2023,4358683
LAO,2024,4266040
LBN,2010,111784.67
LBN,2011,158638.17
LBN,2012,188629.35
LBN,2013,178658.66
LBN,2014,176627.23
LBN,2015,180116.43
LBN,2016,181183.97
